Date,Stocks Sold
2015-06-19,18
2016-07-05,77
2019-05-15,21
2015-03-15,56
2017-03-28,42
2016-10-29,47
2018-11-05,2
2019-03-31,73
2016-12-06,3
2015-04-18,37
2016-06-15,55
2020-03-21,125
2020-09-18,24
2018-10-13,15
2018-08-05,3
2018-02-24,10
2016-03-07,42
2015-05-09,100
2020-11-03,151
2015-03-26,69
2021-01-19,62
2021-01-30,11
2017-07-22,96
2017-05-27,16
2018-01-10,152
2021-05-25,2
2015-09-10,133
2018-08-11,106
2015-01-15,26
2016-08-06,16
2021-02-27,50
2021-05-08,147
2019-09-25,22
2018-11-16,16
2018-07-02,8
2021-04-22,15
2018-05-30,78
2015-04-05,103
2017-09-10,78
2019-04-09,28
2019-04-27,100
2016-07-10,2
2018-12-26,54
2017-04-03,100
2016-04-25,9
2019-01-30,125
2016-11-26,39
2021-02-24,76
2018-07-30,115
2020-03-12,30
2018-02-23,31
2020-01-04,1
2015-02-01,139
2018-05-19,166
2019-10-21,134
2015-05-23,25
2021-01-08,29
2017-05-18,86
2015-02-28,28
2015-03-26,64
2018-09-05,16
2020-09-21,94
2017-03-31,22
2021-06-13,75
2017-12-23,114
2016-08-03,56
2017-05-16,26
2015-07-12,23
2018-03-24,31
2019-04-29,50
2021-05-12,151
2016-04-01,18
2016-04-09,97
2019-06-14,122
2018-01-09,40
2018-04-28,20
2020-10-13,1
2017-01-25,15
2019-03-24,88
2019-02-28,120
2015-11-17,17
2018-03-10,63
2015-09-25,91
2021-05-08,67
2019-10-21,58
2016-08-31,66
2016-09-16,86
2017-05-31,103
2015-12-28,52
2019-11-09,13
2021-05-21,1
2018-01-20,115
2019-01-15,144
2020-11-16,47
2018-01-18,11
2018-11-12,9
2019-10-18,19
2020-01-24,52
2019-07-30,79
2016-07-26,35
2016-09-22,22
2017-03-20,74
2016-07-10,37
2016-05-28,46
2016-06-10,107
2021-06-13,104
2020-02-11,79
2015-12-17,4
2016-12-14,31
2015-12-27,96
2020-09-25,33
2015-08-07,37
2019-11-20,24
2020-05-22,44
2017-07-14,12
2019-06-25,34
2019-07-31,53
2018-01-19,22
2016-02-17,21
2018-04-25,5
2018-09-18,11
2020-04-09,20
2021-04-18,49
2018-03-11,12
2015-06-28,72
2018-12-08,91
2017-12-08,80
2015-04-17,59
2020-02-12,58
2020-06-06,112
2019-12-28,7
2017-08-10,144
2017-06-07,77
2020-04-14,94
2020-01-10,96
2021-02-01,48
2017-04-08,12
2016-04-22,95
2018-06-13,104
2017-01-14,16
2017-04-20,104
2019-08-01,12
2021-01-18,48
2020-10-26,61
2016-04-03,99
2019-02-09,103
2019-07-05,51
2015-10-20,29
2017-09-03,13
2018-04-02,24
2019-10-30,13
2019-05-01,56
2021-02-28,5
2017-01-22,6
2015-12-20,30
2015-04-09,44
2017-12-20,80
2019-02-04,104
2018-10-15,43
2021-07-04,77
2017-07-03,61
2016-09-11,48
2018-03-29,21
2018-12-06,8
2015-06-01,31
2019-05-20,23
2019-01-22,25
2017-02-25,61
2015-03-31,59
2016-03-06,12
2018-09-24,116
2016-12-17,30
2020-08-24,57
2018-04-15,31
2017-08-08,41
2020-08-01,35
2019-11-08,122
2017-01-30,25
2016-08-18,38
2016-12-29,14
2019-08-15,13
2019-02-19,2
2017-01-07,39
2016-05-25,4
2016-02-22,95
2015-07-28,15
2017-03-06,5
2016-11-06,31
2020-12-06,26
2016-03-07,69
2021-01-25,35
2017-10-12,99
2020-05-21,64
2016-06-25,3
2020-06-14,28
2018-10-31,33
2016-10-17,9
2017-06-26,60
2017-05-15,89
2015-06-26,7
2015-08-30,45
2019-11-13,81
2017-09-18,24
2021-04-30,42
2020-08-31,168
2021-01-04,31
2016-07-29,106
2018-10-07,21
2017-02-19,18
2016-01-03,1
2019-02-19,10
2020-07-03,8
2020-07-03,53
2018-09-15,33
2016-03-28,5
2019-10-19,66
2017-06-23,66
2016-02-09,150
2020-12-03,18
2017-09-06,10
2018-01-18,54
2015-11-09,65
2015-10-06,5
2018-02-02,5
2021-05-12,7
2015-01-27,82
2016-11-10,38
2018-07-16,30
2015-05-13,60
2016-09-07,98
2018-08-02,133
2017-04-14,2
2018-06-05,51
2017-12-29,40
2015-06-26,8
2017-07-27,14
2019-03-26,10
2021-02-17,31
2016-04-30,47
2015-07-25,35
2016-04-07,38
2021-05-14,51
2017-04-12,53
2021-03-03,2
2020-04-12,91
2021-05-23,47
2021-06-08,15
2018-01-24,25
2019-11-29,30
2021-02-16,154
2016-01-15,113
2021-01-01,31
2017-07-15,124
2020-09-10,35
2017-05-28,18
2016-07-21,111
2019-09-20,106
2015-11-19,76
2018-03-26,4
2019-10-28,188
2019-08-20,144
2016-09-27,39
2020-12-24,41
2020-07-13,54
2020-09-15,60
2019-07-27,98
2017-07-03,46
2019-02-22,17
2016-06-05,4
2020-03-04,21
2017-06-12,121
2015-03-24,46
2018-12-08,10
2021-03-31,13
2020-07-27,14
2021-03-21,32
2019-06-14,37
2015-07-06,29
2019-10-30,20
2019-09-21,2
2017-04-28,144
2018-08-09,35
2020-11-01,29
2021-01-04,28
2015-03-21,33
2020-09-17,5
2020-10-25,41
2015-02-26,22
2021-03-14,1
2016-06-30,2
2015-03-11,11
2018-06-20,3
2019-09-19,69
2016-10-28,25
2020-12-30,6
2021-05-18,73
2019-02-11,76
2015-11-07,167
2017-02-19,37
2021-06-04,22
2017-07-22,7
2016-10-23,47
2018-08-28,151
2020-04-15,8
2020-12-20,113
2017-10-17,114
2017-06-12,24
2018-05-02,4
2016-03-18,4
2018-04-06,29
2019-09-06,2
2019-01-25,38
2015-07-03,3
2018-11-24,2
2016-01-29,61
2018-02-01,4
2018-12-11,12
2017-06-24,82
2016-12-22,37
2016-07-22,7
2019-02-10,50
2017-06-25,6
2016-05-07,22
2017-09-18,117
2018-07-10,4
2015-09-04,107
2016-04-09,75
2016-11-15,4
2019-05-22,74
2015-05-30,85
2019-10-26,6
2018-10-25,5
2018-07-08,8
2018-07-17,55
2018-08-23,49
2019-06-26,8
2019-08-10,82
2021-02-24,16
2017-05-14,91
2015-04-19,106
2021-05-03,15
2015-06-06,31
2016-04-16,29
2017-04-14,84
2017-03-21,8
2020-01-25,95
2020-05-03,71
2015-06-11,1
2015-01-28,31
2021-04-11,56
2019-09-20,100
2016-04-27,57
2015-10-30,42
2015-08-25,33
2020-04-10,90
2019-08-05,126
2015-02-02,53
2020-09-02,48
2015-10-08,13
2018-07-23,1
2019-09-06,25
2019-06-25,7
2016-06-25,52
2018-04-11,11
2018-09-25,8
2019-03-06,4
2021-04-21,36
2019-10-04,16
2017-10-23,4
2020-11-16,63
2017-12-03,46
2015-09-22,41
2018-08-29,38
2019-06-23,10
2019-08-17,80
2021-06-11,12
2017-07-13,65
2021-01-05,70
2021-06-25,61
2019-08-16,42
2020-09-22,150
2017-03-18,27
2020-11-27,6
2019-06-11,27
2018-09-10,81
2020-05-10,63
2020-09-01,160
2021-06-20,37
2019-11-01,42
2021-05-30,88
2016-06-21,115
2021-03-12,53
2018-05-19,56
2021-05-02,44
2021-01-04,9
2018-06-30,98
2016-09-10,36
2021-06-25,14
2020-11-24,3
2019-07-14,74
2019-08-10,8
2016-03-03,114
2016-08-08,68
2019-01-24,9
2017-02-10,89
2016-04-26,2
2019-02-17,52
2020-05-17,9
2015-08-02,40
2020-05-10,26
2018-06-27,1
2015-02-19,123
2017-06-10,11
2020-09-28,8
2018-06-04,60
2020-12-03,86
2015-11-25,108
2019-03-30,100
2020-05-10,23
2020-11-18,6
2016-07-31,1
2017-08-19,69
2018-01-13,20
2019-06-05,63
2018-07-24,57
2018-07-05,55
2020-10-09,38
2018-11-12,34
2019-01-29,1
2018-03-20,50
2020-10-05,15
2019-04-21,94
2015-05-28,54
2017-01-03,86
2015-07-09,142
2017-03-18,1
2018-11-28,1
2020-12-19,173
2021-03-23,37
2019-08-16,34
2018-11-23,97
2019-05-26,67
2016-03-10,147
2015-01-07,13
2017-07-16,111
2017-07-11,136
2019-12-17,6
2019-06-21,101
2015-02-23,40
2015-02-02,25
2018-09-07,46
2021-01-28,25
2017-03-31,50
2018-10-16,71
2015-08-29,51
2016-06-01,29
2015-06-16,58
2015-11-20,50
2019-10-03,5
2015-08-18,20
2018-10-26,121
2015-08-12,32
2016-06-27,18
2017-03-15,37
2020-02-11,18
2019-12-04,68
2018-09-27,6
2017-08-02,21
2017-10-10,44
2017-03-11,9
2017-10-10,16
2017-12-15,12
2019-09-14,47
2016-08-26,55
2018-07-29,22
2018-10-05,8
2020-07-23,3
2019-09-16,71
2020-07-09,79
2018-01-05,65
2019-04-11,8
2017-10-30,15
2021-06-28,91
2016-12-02,6
2015-11-21,81
2019-03-02,83
2019-10-01,109
2019-01-28,79
2016-07-31,78
2020-09-03,107
2015-10-09,3
2021-06-29,12
2021-03-30,41
2018-07-20,30
2019-01-11,62
2020-09-01,8
2017-03-01,9
2017-07-16,53
2016-08-13,139
2015-01-16,109
2016-03-30,22
2019-01-03,25
2016-06-16,40
2019-12-10,82
2019-08-06,49
2015-06-07,15
2021-02-19,25
2016-04-16,84
2017-01-21,50
2018-02-04,3
2017-12-16,45
2016-01-23,10
2020-03-10,73
2021-02-12,20
2017-09-16,139
2020-02-20,6
2019-07-01,28
2016-07-21,14
2019-02-19,7
2016-02-22,115
2017-01-31,2
2015-07-10,111
2016-12-16,90
2019-07-09,85
2020-02-22,10
2015-06-04,102
2017-06-06,3
2019-02-27,2
2020-10-25,9
2018-12-22,6
2015-07-05,26
2021-04-22,16
2018-05-25,126
2020-08-06,33
2015-12-05,17
2017-11-11,21
2020-04-17,30
2019-10-22,164
2021-04-14,15
2019-09-13,3
2020-04-12,4
2016-07-19,9
2018-04-19,11
2015-12-06,1
2018-09-19,86
2019-10-28,70
2017-01-09,164
2021-04-02,114
2016-10-23,1
2018-02-01,13
2017-01-08,16
2021-04-20,64
2020-07-31,14
2018-09-09,64
2015-04-26,48
2019-06-20,58
2017-03-13,72
2015-12-06,174
2021-05-13,58
2019-04-12,3
2019-12-01,47
2015-06-09,4
2018-12-11,41
2015-02-14,66
2016-10-28,1
2017-06-27,22
2015-12-27,40
2018-12-18,52
2020-06-11,141
2021-02-24,130
2015-03-08,5
2020-04-04,116
2018-11-16,39
2015-04-29,75
2018-01-07,4
2017-03-11,6
2018-07-13,2
2017-06-08,20
2015-12-15,3
2015-09-22,160
2016-11-13,20
2018-02-05,131
2017-07-11,34
2019-05-09,73
2019-03-10,17
2016-08-20,42
2020-02-14,46
2016-03-21,35
2015-06-27,188
2021-01-13,8
2020-02-11,121
2019-06-06,5
2016-02-04,124
2020-10-23,31
2018-04-03,10
2018-09-27,121
2019-06-17,4
2016-07-06,46
2020-02-08,5
2016-02-04,4
2017-10-04,2
2015-03-06,20
2016-01-04,79
2018-10-26,6
2017-01-11,132
2018-03-29,28
2016-06-06,44
2015-11-10,45
2019-01-25,130
2021-04-06,91
2018-11-25,98
2016-06-23,26
2019-11-17,127
2021-05-09,62
2021-01-04,84
2018-08-18,105
2019-10-29,4
2015-07-15,7
2020-12-08,22
2016-10-19,75
2017-12-19,14
2016-08-27,62
2020-05-17,30
2021-03-15,3
2015-08-13,148
2019-03-19,86
2021-01-24,53
2016-05-13,168
2019-08-29,99
2020-08-12,63
2020-10-30,6
2020-11-12,103
2017-05-23,48
2021-06-01,147
2019-02-10,18
2019-10-31,59
2015-07-13,2
2018-04-26,51
2020-09-13,5
2016-05-01,8
2018-02-10,22
2020-09-27,12
2019-04-29,82
2015-01-05,4
2020-05-02,69
2020-06-18,147
2015-07-12,13
2020-09-26,21
2021-04-29,2
2019-01-27,4
2018-12-31,89
2018-03-17,14
2018-06-11,5
2020-11-17,1
2020-08-02,66
2020-12-27,50
2016-07-10,129
2016-11-28,40
2015-05-15,18
2021-03-14,34
2015-09-02,127
2016-07-20,106
2015-04-29,53
2019-07-07,78
2016-12-06,30
2019-03-30,54
2019-01-11,82
2018-01-06,47
2018-01-02,60
2018-05-11,188
2018-11-19,116
2017-08-24,4
2018-01-19,30
2018-05-04,38
2019-11-10,11
2017-06-24,23
2017-09-23,106
2019-11-25,110
2018-10-13,118
2015-10-23,18
2019-02-15,95
2015-03-02,151
2018-01-15,11
2018-04-14,10
2018-01-18,2
2020-11-09,42
2018-03-24,2
2017-02-27,58
2020-06-11,5
2018-10-27,111
2016-01-09,1
2019-05-26,28
2016-05-16,167
2018-02-15,62
2016-05-17,29
2019-12-26,5
2018-06-10,8
2017-10-30,23
2019-09-13,126
2020-10-28,13
2021-07-02,55
2017-01-08,7
2021-03-27,97
2019-01-31,18
2017-06-20,39
2016-03-10,23
2020-04-16,63
2015-09-29,68
2017-01-27,150
2018-11-21,27
2017-11-10,24
2020-05-05,34
2017-06-06,18
2016-11-01,28
2020-03-19,135
2020-10-04,140
2021-02-06,25
2018-11-15,25
2018-11-02,3
2016-01-11,28
2017-09-09,10
2019-05-02,9
2020-10-24,7
2018-07-06,5
2015-07-05,160
2020-03-22,66
2018-05-26,43
2020-10-12,84
2020-05-17,3
2019-08-19,94
2017-06-17,8
2020-09-22,26
2015-11-17,115
2021-01-29,117
2017-06-21,65
2021-06-28,21
2015-04-29,3
2019-06-23,8
2019-05-19,54
2016-02-15,64
2015-08-27,74
2021-02-10,31
2016-04-17,21
2019-03-22,63
2015-09-11,36
2021-02-22,146
2016-12-26,7
2018-05-09,3
2018-10-23,12
2016-02-13,5
2018-01-13,42
2020-09-09,78
2020-04-23,20
2015-10-15,43
2016-03-31,27
2018-08-13,33
2018-01-16,66
2021-02-09,15
2020-10-22,18
2021-02-20,33
2018-02-16,22
2015-03-11,7
2018-02-12,5
2017-08-24,12
2018-02-21,14
2016-05-11,34
2015-11-23,12
2016-11-13,188
2020-08-14,42
2018-12-08,11
2015-11-08,107
2018-02-26,14
2015-01-30,96
2020-06-02,1
2015-04-20,13
2019-11-07,127
2017-03-22,78
2016-12-24,86
2016-09-23,5
2017-07-05,146
2018-07-19,1
2021-02-18,7
2020-08-09,35
2015-12-05,49
2019-03-07,57
2019-02-19,181
2018-11-16,120
2019-09-03,70
2016-07-21,174
2019-04-29,42
2016-06-20,77
2021-02-13,9
2019-11-04,53
2017-11-25,59
2020-08-13,104
2016-02-06,4
2019-03-05,104
2020-08-01,4
2016-06-06,154
2019-08-28,127
2018-03-06,3
2017-05-18,4
2021-04-26,23
2020-11-22,58
2018-05-06,46
2020-11-29,19
2015-04-06,31
2015-08-20,48
2019-08-31,153
2019-12-03,41
2017-11-11,12
2019-06-30,156
2019-02-17,59
2018-06-16,26
2018-07-06,120
2015-11-07,115
2019-06-13,82
2018-04-12,21
2021-02-11,73
2020-07-01,17
2017-09-04,26
2020-09-30,104
2017-01-06,80
2021-04-19,3
2016-04-14,90
2021-07-05,50
2017-06-18,2
2016-01-03,118
2016-11-21,82
2019-02-06,48
2018-10-04,61
2017-08-13,8
2016-11-06,64
2016-12-20,20
2019-03-06,50
2018-07-01,26
2019-09-08,1
2020-08-05,15
2017-06-09,5
2017-07-26,107
2020-01-05,21
2020-03-09,43
2020-01-28,102
2016-02-18,49
2019-10-15,3
2017-03-23,120
2019-04-05,65
2017-07-18,20
2018-11-03,123
2020-08-23,96
2021-02-16,6
2016-06-17,50
2020-05-18,14
2017-10-06,42
2019-09-30,49
2017-05-07,15
2017-08-21,11
2021-01-24,2
2017-06-28,18
2015-01-02,59
2016-05-26,10
2017-06-04,165
2019-06-20,38
2017-06-27,56
2015-12-29,44
2018-08-30,9
2016-03-23,35
2019-03-19,141
2017-02-13,65
2018-10-16,36
2019-02-18,47
2021-02-02,5
2015-10-04,37
2019-05-06,165
2017-08-01,95
2021-05-05,60
2015-06-22,6
2019-01-01,95
2017-12-16,59
2020-01-11,127
2017-03-25,1
2016-04-13,26
2021-04-12,81
2017-09-03,15
2017-04-22,116
2020-06-08,22
2017-05-27,22
2016-08-17,95
2020-11-19,22
2020-09-24,105
2017-07-14,23
2017-08-31,157
2015-09-16,73
2018-11-05,25
2018-12-18,97
2019-04-08,3
2016-06-27,1
2016-11-17,89
2016-01-10,36
2018-09-14,1
2019-12-27,58
2017-05-23,2
2019-01-25,27
2020-11-07,13
2017-11-11,2
2016-11-02,131
2017-09-07,63
2017-07-26,11
2016-01-16,13
2016-01-04,11
2019-12-30,71
2015-01-20,53
2020-10-08,87
2017-08-12,107
2016-06-20,20
2018-12-27,5
2018-11-20,1
2015-02-04,22
2015-09-14,141
2021-05-08,156
2018-11-16,19
2020-11-30,29
2020-02-13,102
2015-03-30,111
2019-09-10,117
2016-07-08,59
2019-11-19,32
2020-04-25,21
2015-04-25,18
2018-06-16,80
2015-08-02,58
2020-02-23,30
2015-09-02,129
2018-01-22,3
2020-09-29,27
2021-04-30,59
2019-10-15,38
2015-04-13,29
2015-11-20,8
2016-09-05,23
2017-01-23,2
2020-05-31,50
2018-07-02,18
2020-11-26,9
2021-01-27,44
2020-08-07,1
2018-02-28,153
2016-11-28,29
2018-07-19,10
2019-09-17,7
2017-04-23,21
2020-11-16,21
2020-11-06,146
2016-07-01,4
2020-05-16,7
2016-02-10,7
2017-10-10,4
2020-11-11,122
2021-01-28,157
2015-11-20,40
2019-02-11,39
2016-02-17,18
2017-09-13,36
2021-04-24,19
2015-04-20,4
2017-07-18,48
2017-10-02,37
2017-01-08,29
2019-05-15,62
2020-03-22,21
2017-11-30,85
2018-06-12,41
2017-03-25,22
2019-02-06,42
2021-01-25,60
2019-01-18,21
2017-07-02,8
2020-06-02,171
2019-05-03,54
2016-07-23,6
2015-10-22,53
2019-09-20,95
2016-09-11,135
2015-06-03,12
2020-05-13,61
2018-09-04,164
2019-10-23,3
2019-12-20,16
2019-01-18,66
2016-03-09,27
2017-11-25,77
2015-03-01,18
2017-07-29,8
2019-05-21,113
2020-02-25,58
2019-07-28,115
2019-11-13,37
2016-12-03,124
2019-02-23,26
2019-10-21,48
2021-05-16,32
2017-10-22,68
2017-01-22,4
2021-04-24,16
2017-08-06,40
2018-11-23,139
2019-03-07,42
2021-03-24,115
2019-10-28,53
2016-05-03,77
2015-11-03,8
2020-11-14,134
2019-06-17,45
2021-04-08,67
2020-03-28,29
2019-06-03,80
2016-10-15,67
2017-03-28,4
2019-09-30,164
2019-05-14,26
2017-11-01,53
2015-12-07,92
2017-12-05,5
2019-05-20,18
2016-01-04,47
2020-01-15,40
2016-02-26,80
2016-02-29,5
2019-01-03,6
2018-11-07,53
2015-01-23,71
2020-07-26,135
2015-12-19,115
2021-03-15,68
2016-11-16,114
2015-03-15,6
2019-07-28,20
2015-04-13,56
2020-12-12,4
2019-08-11,64
2016-08-16,12
2020-08-08,16
2017-01-07,38
2020-04-23,32
2019-01-12,99
2015-10-21,65
2015-04-12,20
2016-01-30,126
2016-02-08,20
2018-10-10,103
2015-09-30,3
2019-03-19,4
2017-05-29,83
2019-07-06,18
2015-10-26,29
2016-08-15,37
2015-06-12,9
2015-05-01,92
2016-07-26,128
2021-04-29,54
2020-06-15,86
2016-08-16,29
2018-03-13,111
2017-12-21,75
2019-06-01,14
2018-02-02,42
2016-09-24,44
2016-11-19,25
2015-05-13,11
2018-09-15,93
2019-12-15,5
2015-10-06,32
2019-06-18,83
2018-07-20,9
2017-04-27,125
2020-10-13,51
2020-08-20,6
2021-06-07,19
2019-02-05,122
2018-05-15,61
2015-04-24,20
2016-11-25,21
2019-02-27,2
2015-12-04,27
2020-07-02,30
2020-06-20,60
2015-09-10,5
2019-08-07,41
2016-08-11,39
2019-05-26,44
2016-09-18,62
2017-07-06,60
2016-07-17,54
2020-05-20,150
2015-09-16,54
2016-02-18,13
2016-08-16,6
2017-06-08,56
2020-11-29,8
2015-03-28,42
2018-05-05,107
2018-02-03,134
2016-05-30,26
2016-11-14,82
2016-12-01,77
2021-05-29,65
2017-07-04,98
2016-01-05,40
2017-07-10,3
2021-03-31,82
2020-03-12,122
2021-04-29,162
2020-03-06,14
2021-03-18,8
2019-10-21,4
2018-04-02,55
2020-01-02,120
2019-01-26,57
2019-06-14,82
2019-02-07,24
2017-12-13,9
2021-04-30,66
2021-04-11,116
2019-01-20,18
2018-10-12,56
2021-06-28,120
2019-12-05,5
2019-11-26,56
2019-01-01,17
2015-09-20,6
2018-06-03,121
2020-05-24,123
2017-03-30,3
2018-02-17,158
2015-11-07,3
2016-05-18,106
2020-03-29,5
2017-08-23,3
2015-02-18,39
2015-12-11,48
2015-08-12,14
2018-06-23,17
2018-07-04,45
2016-04-28,7
2017-10-11,13
2015-09-19,42
2017-08-06,4
2016-12-18,53
2018-06-23,30
2018-05-19,13
2016-07-13,84
2018-06-19,69
2017-01-07,24
2020-07-12,68
2017-03-05,31
2017-04-15,112
2020-01-04,37
2018-06-10,154
2020-02-13,99
2017-01-11,25
2016-05-04,41
2016-03-04,32
2020-06-16,35
2016-07-02,134
2017-10-10,59
2019-11-20,23
2020-01-18,38
2016-08-07,35
2015-03-26,67
2019-03-28,91
2020-09-30,1
2016-08-07,39
2018-03-25,62
2019-06-09,130
2020-07-13,13
2021-01-27,126
2020-01-27,19
2019-01-21,65
2019-01-10,8
2016-04-20,13
2019-05-06,40
2019-10-14,1
2020-04-18,5
2019-01-15,6
2017-07-17,61
2019-12-01,20
2020-01-21,4
2016-10-18,41
2018-09-30,19
2019-04-27,73
2016-08-02,12
2020-06-08,22
2016-01-14,85
2017-08-24,5
2017-08-28,24
2017-03-14,25
2015-05-17,27
2015-06-13,24
2019-01-07,23
2019-12-05,22
2015-07-18,53
2015-04-25,97
2018-02-04,87
2016-04-13,33
2017-07-13,6
2018-07-16,23
2019-06-07,13
2017-05-13,98
2018-05-24,29
2018-06-26,163
2017-02-24,127
2020-04-18,1
2016-03-06,76
2018-09-08,75
2015-03-29,80
2017-02-01,119
2018-09-23,4
2015-03-02,52
2020-03-04,84
2015-06-03,34
2018-11-27,21
2018-09-17,70
2019-11-14,15
2017-08-05,41
2019-06-05,119
2017-01-29,2
2019-05-29,64
2021-04-10,110
2020-09-09,77
2018-07-08,2
2017-09-14,23
2020-08-11,35
2018-10-22,115
2019-07-30,119
2016-04-29,52
2021-02-16,2
2018-02-07,118
2017-07-01,3
2017-01-11,32
2017-07-08,6
2015-01-26,96
2019-10-16,29
2018-05-14,60
2017-10-27,66
2021-06-14,25
2018-10-14,103
2017-01-04,75
2015-10-23,87
2019-09-05,16
2017-12-04,24
2018-09-13,69
2017-06-08,7
2021-06-21,105
2015-05-16,46
2020-08-01,17
2016-11-25,3
2021-02-24,115
2016-05-23,149
2015-08-31,8
2019-09-24,1
2016-04-20,55
2017-07-09,138
2018-03-31,8
2020-06-09,25
2019-04-10,165
2019-02-04,7
2015-03-26,127
2016-09-16,172
2019-05-10,15
2017-02-14,111
2020-02-23,45
2019-12-01,50
2020-05-16,7
2021-05-08,1
2017-02-12,2
2018-03-05,170
2020-05-24,138
2018-11-08,86
2021-01-20,106
2017-05-19,89
2019-05-03,120
2016-09-04,9
2018-11-02,28
2021-05-14,51
2021-01-31,3
2020-05-28,3
2019-12-27,84
2020-04-08,4
2016-02-03,4
2018-08-14,7
2020-03-22,71
2016-11-04,75
2019-11-12,2
2015-02-28,2
2019-06-29,49
2021-01-28,4
2015-03-26,48
2015-12-05,18
2018-03-06,55
2021-01-05,85
2019-11-30,47
2021-02-19,10
2020-04-10,60
2019-12-22,87
2017-04-09,2
2017-05-12,61
2020-05-17,5
2017-08-15,43
2016-09-27,15
2017-09-03,78
2016-03-11,137
2018-07-13,141
2016-05-31,54
2020-12-24,78
2017-09-24,125
2015-03-20,6
2016-10-04,6
2018-03-04,11
2017-06-30,118
2019-04-14,31
2016-08-23,42
2016-02-08,93
2018-09-25,3
2016-06-04,61
2015-05-05,8
2018-09-10,61
2017-06-09,45
2016-12-21,139
2015-07-22,46
2018-10-05,56
2018-04-16,16
2018-04-23,13
2015-06-26,75
2015-09-19,8
2019-11-23,9
2017-12-16,6
2018-09-23,76
2020-01-21,80
2017-05-06,6
2017-08-18,86
2018-03-22,27
2020-03-05,26
2019-06-03,13
2016-04-20,45
2016-06-28,31
2019-05-29,4
2020-04-27,79
2019-10-31,3
2016-03-11,121
2015-03-11,31
2021-04-09,43
2019-02-15,34
2019-02-21,82
2021-01-24,54
2020-08-22,4
2016-01-08,119
2017-07-15,4
2018-11-21,145
2015-11-18,101
2017-05-16,30
2019-05-30,64
2018-06-10,79
2018-08-31,144
2016-08-04,5
2017-03-08,44
2016-07-19,90
2015-01-20,131
2018-10-06,1
2019-03-18,21
2017-09-30,59
2015-03-03,24
2017-11-12,3
2016-11-29,3
2015-02-17,119
2015-12-20,135
2016-10-18,80
2016-01-06,39
2019-11-30,75
2017-04-25,103
2019-10-07,6
2015-02-10,17
2019-05-24,108
2015-09-04,8
2016-07-15,68
2016-03-22,5
2021-05-30,13
2017-02-05,53
2019-12-01,4
2016-05-31,101
2016-11-06,34
2016-02-26,109
2021-01-04,87
2017-10-03,54
2016-01-09,122
2019-10-19,74
2016-11-28,123
2018-03-30,5
2018-01-28,87
2016-01-05,105
2020-10-07,6
2015-12-30,126
2021-01-18,51
2017-04-03,13
2015-08-12,93
2017-01-15,30
2016-10-27,138
2019-03-06,107
2016-05-04,8
2020-12-01,40
2020-01-05,147
2015-01-27,78
2015-09-06,34
2019-12-01,19
2015-04-25,82
2017-01-13,16
2020-01-28,59
2021-01-19,153
2017-06-29,83
2018-06-24,81
2017-08-19,192
2016-12-27,99
2015-02-14,11
2018-05-22,10
2019-05-31,61
2016-01-13,71
2015-01-05,82
2020-10-05,106
2019-07-23,120
2020-10-09,49
2020-12-16,85
2015-02-08,86
2020-08-24,48
2019-02-20,35
2015-09-13,4
2015-10-27,149
2015-09-17,80
2015-11-25,125
2016-06-16,59
2020-09-08,104
2015-03-06,28
2020-12-30,137
2020-10-11,43
2018-06-29,3
2019-11-08,106
2020-03-28,66
2015-09-06,23
2016-10-07,54
2020-03-21,104
2016-05-13,1
2018-11-28,2
2019-01-19,27
2015-09-01,1
2019-08-08,27
2017-10-20,8
2017-06-24,23
2018-05-21,20
2018-07-26,11
2020-11-19,139
2015-12-11,66
2020-06-03,7
2015-09-24,48
2020-08-29,7
2016-07-15,121
2017-08-21,73
2016-11-02,61
2021-02-17,40
2015-08-26,24
2019-06-29,177
2018-05-20,33
2015-03-12,84
2015-06-01,36
2015-11-26,1
2015-12-01,14
2015-09-03,62
2017-01-30,4
2016-08-31,9
2020-09-26,28
2019-11-13,88
2015-09-03,60
2016-10-31,56
2019-12-10,100
2019-09-26,88
2016-06-11,4
2019-11-21,8
2019-09-08,29
2015-09-07,27
2018-05-12,180
2017-08-13,9
2019-06-14,37
2015-03-20,16
2018-12-23,62
2020-09-26,51
2017-01-24,4
2016-01-11,32
2019-06-19,111
2016-02-15,40
2018-08-31,19
2015-06-09,14
2018-11-08,22
2020-10-16,30
2015-04-06,40
2019-09-19,17
2016-06-18,35
2020-10-19,41
2019-05-05,71
2020-06-15,4
2017-03-20,48
2018-10-21,51
2019-05-29,119
2016-03-31,63
2017-12-28,2
2015-02-25,29
2015-10-31,76
2020-04-10,83
2015-05-06,12
2018-10-13,57
2015-06-22,50
2020-04-11,91
2015-05-14,46
2018-12-12,73
2016-07-24,32
2017-05-02,22
2017-06-22,3
2019-08-28,13
2017-08-09,62
2020-08-20,1
2019-05-02,102
2018-11-26,94
2019-11-08,87
2020-04-20,3
2019-05-08,70
2021-06-07,16
2021-01-25,1
2018-05-08,79
2019-08-23,73
2021-01-27,27
2020-04-13,45
2017-12-22,54
2019-07-26,52
2017-10-11,9
2015-07-15,40
2017-03-19,81
2019-06-08,13
2019-09-18,61
2018-05-21,14
2016-12-11,9
2017-10-07,71
2018-12-20,22
2015-03-07,55
2015-01-13,6
2020-08-23,68
2015-12-20,50
2018-02-04,12
2019-07-02,50
